DOMENICK'S PIZZERIA,"1015 ALLERTON AVENUE,BRONX NY,10469"
DIWINE,"4115 31 AVENUE,QUEENS NY,11103"
DIWAN-E-KHAAS,"2628 CEDAR STREET,MANHATTAN NY,10005"
DIWAN-E- KHAAS,"53 NASSAU STREET,MANHATTAN NY,10038"
DIVINE KOSHER BAKERY,"1999 MCDONALD AVENUE,BROOKLYN NY,11223"
DIVINE FLAVORED,"609 FOUNTAIN AVE,BROOKLYN NY,11208"
DIVINE CREATION COFFEE,"75 JFK AIRPORT,QUEENS NY,11430"
DIVINE BICKLES RESTAURANT.,"15721 ROCKAWAY BLVD,QUEENS NY,11434"
DIVINE BAR & GRILL,"896 BROADWAY,BROOKLYN NY,11206"
DIVIERA DRIVE,"131 BERRY ST,BROOKLYN NY,11249"
DIVERSE DIM SUM,"13335 ROOSEVELT AVE,QUEENS NY,11354"
DIVERS COVE,"2901 FRANCIS LEWIS BOULEVARD,QUEENS NY,11358"
DIVE BAR,"732 AMSTERDAM AVENUE,MANHATTAN NY,10025"
DIVE 75,"101 WEST   75 STREET,MANHATTAN NY,10023"
DITCH PLAINS,"29 BEDFORD STREET,MANHATTAN NY,10014"
DISTRICT TAP HOUSE,"246 W 38TH ST,MANHATTAN NY,10018"
DISTRICT SOCIAL,"252 W 37TH ST,MANHATTAN NY,10018"
DISTRICT MOT,"3715 BROADWAY,QUEENS NY,11103"
DISTRIBUIDORA SAN MARCOS,"969 INTERVALE AVENUE,BRONX NY,10459"
DISTILLED,"211 WEST BROADWAY,MANHATTAN NY,10013"
DISNEY ABC CAFETERIA,"77 WEST   66 STREET,MANHATTAN NY,10023"
DISNEY ABC CAFETERIA,"125 WEST END AVENUE,MANHATTAN NY,10023"
DISIAC LOUNGE,"40012 WEST   54 STREET,MANHATTAN NY,10019"
DISHES,"6 EAST   45 STREET,MANHATTAN NY,10017"
DISHES,"48 GRAND CENTRAL TERMINAL,MANHATTAN NY,10017"
DISHES,"399 PARK AVENUE,MANHATTAN NY,10022"
DISH FOOD & EVENTS,"190 N 14TH ST,BROOKLYN NY,11249"
DISH,"5742 MYRTLE AVE,QUEENS NY,11385"
DISFRUTA,"510 WEST  207 STREET,MANHATTAN NY,10034"
DISARA,"121 ROMA AVENUE,STATEN ISLAND NY,10306"
DIRTY PIERRES BISTRO,"13 STATION SQUARE,QUEENS NY,11375"
DIRTY FRENCH,"180 LUDLOW ST,MANHATTAN NY,10002"
DIRTY BIRD TO-GO,"204 WEST   14 STREET,MANHATTAN NY,10011"
DIRTY BIRD TO GO,"155 CHAMBERS STREET,MANHATTAN NY,10007"
DIRT CANDY,"86 ALLEN ST,MANHATTAN NY,10002"
DIRCK THE NORSEMAN,"7 N 15TH ST,BROOKLYN NY,11222"
DIPPIN' DOTS,"767 5 AVENUE,MANHATTAN NY,10153"
DIPPIN' DOTS,"2300 SOUTHERN BLVD,BRONX NY,10460"
DIPPIN' DOTS,"2300 SOUTHERN BOULEVARD,BRONX NY,10460"
DIP DIP,"135-21a 37TH AVE,QUEENS NY,11354"
DIONYSOS,"2315 31ST ST,QUEENS NY,11105"
DINOSAUR BAR-B-QUE,"2276 12 AVENUE,MANHATTAN NY,10027"
DINOSAUR BAR-B-QUE,"604 UNION STREET,BROOKLYN NY,11215"
DINO'S PIZZA & PASTA,"5418 31ST AVE,QUEENS NY,11377"
DINO'S PIZZA & PASTA,"3001 BROADWAY,QUEENS NY,11106"
DINO'S PIZZA,"5660 MOSHOLU AVENUE,BRONX NY,10471"
DINO,"222 DEKALB AVENUE,BROOKLYN NY,11205"
DINING ROOM,".1-A EAST 77 ST,MANHATTAN NY,10021"
DINING ROOM,"56 WILLOUGHBY STREET,BROOKLYN NY,11201"
DINING HALL @ JOHN JAY  (MBJ FOOD SERVICES),"524 WEST   59 STREET,MANHATTAN NY,10019"
DINING CLUB ROCKEFELLER CENTER,"30 ROCKEFELLER PLZ,MANHATTAN NY,10112"
DINER 21,"2724 21ST ST,QUEENS NY,11102"
DINER,"85 BROADWAY,BROOKLYN NY,11249"
DINA RATA AT ANDAZ HOTEL,"75 WALL STREET,MANHATTAN NY,10005"
DIMES,"49 CANAL ST,MANHATTAN NY,10002"
DIMES,"143 DIVISION STREET,MANHATTAN NY,10002"
DIMBULLA TEA SHOP,"381 5TH AVE,BROOKLYN NY,11215"
DIM SUM GO GO,"5 EAST BROADWAY,MANHATTAN NY,10038"
DIM SUM BAR,"167 GRAND ST,BROOKLYN NY,11249"
DILLINGERS PUB & GRILL,"4619 30 AVENUE,QUEENS NY,11103"
DILLINGER'S,"146 EVERGREEN AVE,BROOKLYN NY,11206"
DILL AND PARSLEY,"829 3RD AVE,MANHATTAN NY,10022"
DILEO'S PIZZERIA,"2491 VICTORY BOULEVARD,STATEN ISLAND NY,10314"
DIG INN SEASONAL MARKET,"80 BROAD ST,MANHATTAN NY,10004"
DIG INN SEASONAL MARKET,"1178 BROADWAY,MANHATTAN NY,10001"
DIG INN SEASONAL MARKET,"2884 BROADWAY,MANHATTAN NY,10025"
DIG INN SEASONAL MARKET,"150 EAST   52 STREET,MANHATTAN NY,10022"
dig inn seasonal market,"225 LIBERTY ST,MANHATTAN NY,10281"
DIG INN SEASONAL MARKET,"80 PINE STREET,MANHATTAN NY,10005"
DIG INN SEASONAL MARKET,"40 WEST   55 STREET,MANHATTAN NY,10019"
DIG INN,"16 E 23RD ST,MANHATTAN NY,10010"
DIG INN,"17 East 17th Street,MANHATTAN NY,10003"
DIG INN,"350 HUDSON STREET,MANHATTAN NY,10014"
DIG INN,"275 MADISON AVENUE,MANHATTAN NY,10016"
DIFARA DOLCE FATTS,"1012B E 15TH ST,BROOKLYN NY,11230"
DIEGO'S PIZZA & RESTAURANT,"1995 JEROME AVENUE,BRONX NY,10453"
DIECI,"228 EAST   10 STREET,MANHATTAN NY,10003"
DIE STANMKNEIPE,"710 FULTON STREET,BROOKLYN NY,11217"
DIDI WORLD FAMOUS FOOD,"2972 AVENUE U,BROOKLYN NY,11229"
DIDI DUMPLING,"38 LEXINGTON AVE,MANHATTAN NY,10010"
DICK AND JANE'S,"266 ADELPHI STREET,BROOKLYN NY,11205"
DICHTER PHARMACY,"4953 B'WAY,MANHATTAN NY,10034"
DIANA CENTER CAFETERIA,"3009 BROADWAY,MANHATTAN NY,10027"
DIAMOND KRUST,"387 UTICA AVENUE,BROOKLYN NY,11213"
DIAMOND HORSESHOE,"235 W 46TH ST,MANHATTAN NY,10036"
DIAMOND FOREST YAN'S CHINESE KITCHEN,"356 FOREST AVENUE,STATEN ISLAND NY,10301"
DIAMOND DOGS,"3404 31ST AVE,QUEENS NY,11106"
DIAMOND CLUB,"689 8 AVENUE,MANHATTAN NY,10036"
DIAMANTE POBLANO RESTAURANT,"2431 JEROME AVENUE,BRONX NY,10468"
DIABLO ROYALE,"189 WEST 10 STREET,MANHATTAN NY,10014"
DI MAMA PIZZA,"1520 MYRTLE AVE,BROOKLYN NY,11237"
DI LUVIO'S DELI,"30-30 47 AVENUE,QUEENS NY,11101"
DI FARA PIZZERIA,"1424 AVENUE J,BROOKLYN NY,11230"
DI DI RESTAURANT,"2318 NOSTRAND AVE,BROOKLYN NY,11210"
Di Di Dumpling,"38 LEXINGTON AVE,MANHATTAN NY,10010"
DI DI,"183 PORT RICHMOND AVE,STATEN ISLAND NY,10302"
DHRUV'S KATI SHACK FACTORY,"180-10 UNION TURNPIKE,QUEENS NY,11366"
DHANSHIRI CHINESE,"16928 HILLSIDE AVE,QUEENS NY,11432"
DHAKA RESTAURANT,"16832 HILLSIDE AVE,QUEENS NY,11432"
Dhaka Garden,"7223 37TH AVE,QUEENS NY,11372"
DHABA INDIAN CUISINE,"108 LEXINGTON AVE,MANHATTAN NY,10016"
DF MAVENS,"37 SAINT MARKS PL,MANHATTAN NY,10003"
DEWEY'S PUB,"135 W 30TH ST,MANHATTAN NY,10001"
DEVON AND BLAKELY,"1 WORLD FINANCIAL CENTER,MANHATTAN NY,10281"
DEVON & BLAKELY,"780 3 AVENUE,MANHATTAN NY,10017"
DEVON & BLAKELY,"650 FIFTH AVENUE,MANHATTAN NY,10019"
DEVON & BLAKELY,"250 PARK AVENUE,MANHATTAN NY,10003"
DEVASTHANAM CANTEEN,"4557 BOWNE STREET,QUEENS NY,11355"
DEUX AMIS,"356 EAST   51 STREET,MANHATTAN NY,10022"
DEUTSCHE BANK- EXEC DINING ROOM,"60 WALL STREET,MANHATTAN NY,10005"
DEUTSCHE BANK- CONFERENCE CENTER,"60 WALL STREET,MANHATTAN NY,10005"
DEUTSCHE BANK CONFERENCE CENTER,"345 PARK AVENUE,MANHATTAN NY,10010"
DEUTSCHE BANK,"60 WALL STREET,MANHATTAN NY,10005"
DEUM,"7126 ROOSEVELT AVENUE,QUEENS NY,11372"
DEUCE & BAM GOOD DINE RESTAURANT,"3922 WHITE PLAINS RD,BRONX NY,10466"
DETOXX BAR,"23416 LINDEN BLVD,QUEENS NY,11411"
DESY'S CLAM BAR RESTAURANT,"562 GRAND STREET,BROOKLYN NY,11211"
DESTINY/NORTH RIVER LOBSTER,"PIER 83 @ WEST 43 STREET,MANHATTAN NY,10036"
DESTEFANO'S STEAKHOUSE,"89 CONSELYEA ST,BROOKLYN NY,11211"
"DESSERT CLUB, CHIKALICIOUS","204 EAST   10 STREET,MANHATTAN NY,10003"
DESSEO NIGHT CLUB,"52-15 ROOSEVELT AVENUE,QUEENS NY,11377"
DESPIERTA CON ENERGIA/HERBALIFE,"10442 CORONA AVENUE,QUEENS NY,11368"
DESPEJA TU MENTE,"8945 ELMHURST AVE,QUEENS NY,11373"
DESNUDA CEVICHERIA,"221 SOUTH    1 STREET,BROOKLYN NY,11211"
DESNUDA,"122 EAST    7 STREET,MANHATTAN NY,10009"
DESMOND'S TAVERN,"433 PARK AVENUE SOUTH,MANHATTAN NY,10016"
Desi Shack,"135 4TH AVE,MANHATTAN NY,10003"
DESI GRILL INDIAN CUISINE,"46 WYCKOFF AVE,BROOKLYN NY,11237"
DESI GALLI,"101 LEXINGTON AVE,MANHATTAN NY,10016"
DESI DELI PUNJABI DHABA,"724 10 AVENUE,MANHATTAN NY,10019"
DESERT ROSE CAFE & LOUNGE,"4459 AMBOY RD,STATEN ISLAND NY,10312"
DESERT RAIN LOUNGE,"10729 METROPOLITAN AVE,QUEENS NY,11375"
DERA RESTAURANT,"7209 BROADWAY,QUEENS NY,11372"
DER KRUNG,"860 9 AVENUE,MANHATTAN NY,10019"
DER KOMMISSAR,"559 5 AVENUE,BROOKLYN NY,11215"
DENO'S SWEET SHOPPE,"1025 BOARDWALK,BROOKLYN NY,11224"
DENO'S SNACK BAR/FAMIGLIA,"1025 BOARDWALK,BROOKLYN NY,11224"
DENNY'S PUB,"106 BEVERLY ROAD,BROOKLYN NY,11218"
DENNY'S,"150 NASSAU ST,MANHATTAN NY,10038"
DENNY'S,"805 PENNSYLVANIA AVE,BROOKLYN NY,11207"
DENNIS' PLACE,"1701 PITKIN AVENUE,BROOKLYN NY,11212"
DENIZE'S CREOLE CORNER,"2602 CHURCH AVENUE,BROOKLYN NY,11226"
DENIZ RESTAURANT,"662 FULTON STREET,BROOKLYN NY,11217"
DENIVAN COFFEE SHOP,"10002 103 AVENUE,QUEENS NY,11417"
DENINO'S PIZZERIA TAVERN,"524 PORT RICHMOND AVENUE,STATEN ISLAND NY,10302"
DENG JI RESTAURANT,"4622 KISSENA BLVD,QUEENS NY,11355"
DEMPSEY'S PUB,"61 2 AVENUE,MANHATTAN NY,10003"
DEMARCHELIER RESTAURANT,"50 EAST   86 STREET,MANHATTAN NY,10028"
DELUXE GREEN BO,"66 BAYARD ST,MANHATTAN NY,10013"
DELUXE,"2896 BROADWAY,MANHATTAN NY,10025"
DELUGE RESTAURANT,"13520 39 AVENUE,QUEENS NY,11354"
DELTA SKY CLUB (BARTENDER SERVICE TERMINAL D DELTA DEPARTURE),"0 LA GUARDIA AIRPORT,QUEENS NY,11369"
DELTA SKY CLUB,"52 JFK INT AIRPORT,QUEENS NY,11430"
DELTA SKY CLUB,"4 JKF INTL AIRPORT,QUEENS NY,11430"
DELTA SKY CLUB,"0 LAGUARDIA AIRPORT,QUEENS NY,11369"
DELTA KITCHEN (IN SEAT SVC BAR 1),"126 ROOSEVELT AVENUE,QUEENS NY,11368"
DELROY'S CAFE,"14 DURYEA PLACE,BROOKLYN NY,11226"
DELMY FOOD,"456 EAST  149 STREET,BRONX NY,10455"
DELMONICOS,"56 BEAVER STREET,MANHATTAN NY,10004"
DELMONICO'S KITCHEN,"207 WEST   36 STREET,MANHATTAN NY,10018"
DELMONICO GOURMET,"375 LEXINGTON AVENUE,MANHATTAN NY,10017"
DELMAR PIZZERIA,"1668 SHEEPSHEAD BAY ROAD,BROOKLYN NY,11235"
DELLAROCCO'S OF BROOKLYN,"214 HICKS STREET,BROOKLYN NY,11201"
DELLA,"1238 PROSPECT AVE,BROOKLYN NY,11218"
DELL'ANIMA,"38 8 AVENUE,MANHATTAN NY,10014"
DELIZIA 92,"1762 2 AVENUE,MANHATTAN NY,10128"
DELIZIA  RISTORANTE,"1374 1 AVENUE,MANHATTAN NY,10021"
DELIVERY ONLY,"126 PEARL ST,MANHATTAN NY,10005"
DELISSIMO DELI & CAFE,"39 EAST   60 STREET,MANHATTAN NY,10022"
DELISH BY AMERIVENTS,"4701 111 STREET,QUEENS NY,11368"
DELIS 48,"48 W 48 STREET,MANHATTAN NY,10036"
DELIMARIE,"106 DUANE STREET,MANHATTAN NY,10007"
Delilah's Steaks,"55 MCGUINNESS BLVD S,BROOKLYN NY,11222"
DELIGHT WONG RESTAURANT,"300 GRAND ST,MANHATTAN NY,10002"
DELIGHT DONUT,"6691 FRESH POND ROAD,QUEENS NY,11385"
DELIGHT 28 RESTAURANT,"2830 PELL STREET,MANHATTAN NY,10013"
DELICIOUS PIZZA CAFE,"269 W KINGSBRIDGE RD,BRONX NY,10463"
DELICIOUS ON LYDIG,"746 LYDIG AVENUE,BRONX NY,10462"
DELICIOUS JUICE BAR,"832 WESTCHESTER AVENUE,BRONX NY,10455"
DELICIOUS INC. CHINESE RESTAURANT,"1974 2 AVENUE,MANHATTAN NY,10029"
DELICIOUS FRUIT,"1820 GRAND CONCOURSE,BRONX NY,10457"
DELICIOUS CHINESE,"1584 ROCKAWAY PARKWAY,BROOKLYN NY,11236"
DELICIOUS BAKERY,"139 HESTER STREET,MANHATTAN NY,10002"
DELICIOSO RESTAURANT,"423 EAST  149 STREET,BRONX NY,10455"
DELICIAS URBANAS,"86 5TH AVE,BROOKLYN NY,11217"
DELICIAS TROPICAL RESTAURANT,"9316 37 AVENUE,QUEENS NY,11372"
DELICIAS TAJADAS BAKERY & RESTAURANT,"241 BAY RIDGE AVE,BROOKLYN NY,11220"
DELICIAS PUEBLA,"8904 ROOSEVELT AVE,QUEENS NY,11372"
DELICIAS PIZZA AND CHICKEN,"14120 HOLLY AVENUE,QUEENS NY,11355"
DELICIAS MEXICANAS BLUE WATER,"10214 ROOSEVELT AVE,QUEENS NY,11368"
DELICIAS MEXICANAS,"2109 3 AVENUE,MANHATTAN NY,10029"
DELICIAS MANABITAS RESTAURANT,"4205 35 AVENUE,QUEENS NY,11101"
DELICIAS CUENCANAS RESTAURANT,"17218 HILLSIDE AVE,QUEENS NY,11432"
"DELICIAS CUENCANAS BAR-RESTAURANT DELI,","4107 99 STREET,QUEENS NY,11368"
DELICIAS COLOMBIANAS BAKERY,"3703 82 STREET,QUEENS NY,11372"
DELICIAS CANELAS #4,"9418 SUTPHIN BLVD,QUEENS NY,11435"
DELICIAS CALENAS 73RD,"3568 73RD ST,QUEENS NY,11372"
DELICIAS CALENAS,"9541 ROOSEVELT AVE,QUEENS NY,11372"
DELICIAS BAKERY & RESTAURANT,"10307 ROOSEVELT AVENUE,QUEENS NY,11368"
DELICIAS BAKERY,"215 E 167TH ST,BRONX NY,10456"
DELICIAS AMBATENAS,"68-24 ROOSEVELT AVE,QUEENS NY,11377"
DELICIA DONA MARIA RESTAURANT,"8809 JAMAICA AVENUE,QUEENS NY,11421"
DELICIA BAKERY,"2785 3 AVENUE,BRONX NY,10455"
DELICE & SARRASIN,"20 CHRISTOPHER ST,MANHATTAN NY,10014"
DELICATESSEN MACBAR,"54 PRINCE STREET,MANHATTAN NY,10012"
DELICACY,"12 E 44TH ST,MANHATTAN NY,10017"
DELIAS LOUNGE CAFE,"9224 3 AVENUE,BROOKLYN NY,11209"
DELI ROCKS,"3146 GREENPOINT AVE,QUEENS NY,11101"
DELI PLUS ( INSIDE PORT AUTHORITY STATION),"625 8 AVE PORT AUTHORITY,MANHATTAN NY,10018"
DELI PLANT MILK STORE,"5754 MASPETH AVENUE,QUEENS NY,11378"
DELI PIZZA PIZZERIA & TAQUERIA,"7020 35 AVENUE,QUEENS NY,11372"
DELI GRILL,"2115 WASHINGTON AVE,BRONX NY,10457"
DELI EL BIGOTES,"3 EAST   31 STREET,BROOKLYN NY,11226"
DELI DOROJ FRIED CHICKEN AND PIZZA,"2637 86 STREET,BROOKLYN NY,11223"
DELI AND PIZZA,"603 AVENUE Z,BROOKLYN NY,11223"
DELI & HIBACHI,"1041 BEACH 20TH ST,QUEENS NY,11691"
DELI & GROCERY,"666 6TH AVENUE,MANHATTAN NY,10010"
DELI & GRILL,"5001 4 AVENUE,BROOKLYN NY,11220"
DELI & GRILL,"5425 5TH AVE,BROOKLYN NY,11220"
DELI & COFFEE CORP. BREAKFAST & LUNCH,"8949 165 STREET,QUEENS NY,11432"
DELHI MASALA RESTAURANT,"2077 ADAM CLAYTON POWELL JR BLVD,MANHATTAN NY,10027"
DELHI HEIGHTS,"3766 74 STREET,QUEENS NY,11372"
DELHI HEIGHTS,"156 HOWARD AVENUE,BROOKLYN NY,11233"
DELFINI RESTAURANT,"500 TIFFANY STREET,BRONX NY,10474"
DELEON BAKERY & RESTAURANT,"1858 CORNAGA AVE,QUEENS NY,11691"
DELECTICA ON MADISON,"121 MADISON AVENUE,MANHATTAN NY,10016"
DELECTICA,"564 3 AVENUE,MANHATTAN NY,10016"
DELAWARE AND HUDSON,"135 N 5TH ST,BROOKLYN NY,11249"
DELANEY CHICKEN (URBAN SPACE),"230 PARK AVE,MANHATTAN NY,10169"
DELANEY BARBECUE,"359 BEDFORD AVENUE,BROOKLYN NY,11211"
DELAFIELD PIZZA,"731 DELAFIELD AVE,STATEN ISLAND NY,10310"
DEL RIO DINER,"166 KINGS HIGHWAY,BROOKLYN NY,11223"
DEL POSTO RISTORANTE,"85 10 AVENUE,MANHATTAN NY,10011"
DEL FRISCO'S GRILLE,"1221 AVENUE OF THE AMERICAS,MANHATTAN NY,10020"
DEL FRISCO'S GRILLE,"5060 ROCKEFELLER PLAZA,MANHATTAN NY,10020"
DEL CORSO PIZZERIA,"7022 3 AVENUE,BROOKLYN NY,11209"
DEJAVU RESTAURANT,"262 KINGS HIGHWAY,BROOKLYN NY,11223"
DEJA VU LOUNGE & BAR,"18025 LINDEN BOULEVARD,QUEENS NY,11434"
DEITY,"368 ATLANTIC AVENUE,BROOKLYN NY,11217"
DEILINE'S RESTAURANT,"1544 EAST  174 STREET,BRONX NY,10472"
DEGREZIA,"231 EAST   50 STREET,MANHATTAN NY,10022"
DEFONTE'S SANDWICH SHOP,"379 COLUMBIA STREET,BROOKLYN NY,11231"
DEFONTE'S OF BROOKLYN,"95 WATER ST,STATEN ISLAND NY,10304"
DEEP SEA FISH MARKET RESTAURANT,"10008 NORTHERN BLVD,QUEENS NY,11368"
DEEP BLUE ON THE FLY,"0 TERMINAL 5,QUEENS NY,11430"
DEEP BLUE,"0 JOHN F KENNEDY INTL AIRPORT,QUEENS NY,11430"
DEELICIOUS CARIBBEAN FOODS,"21715 JAMAICA AVE,QUEENS NY,11428"
DEE'S RESTAURANT,"10723 METROPOLITAN AVENUE,QUEENS NY,11375"
DEE THAI RESTAURANT,"4617 QUEENS BOULEVARD,QUEENS NY,11104"
DEE DAA,"668 6TH AVE,MANHATTAN NY,10010"
DEE DAA,"155 E 44TH ST,MANHATTAN NY,10017"
DEE DAA,"132 W 31ST ST,MANHATTAN NY,10001"
DEE & L'S PIZZA,"14621 ROCKAWAY BOULEVARD,QUEENS NY,11436"
DECORA PIZZA,"8125 5TH AVE,BROOKLYN NY,11209"
DEBEVOISE & PLIMPTON,"919 3 AVENUE,MANHATTAN NY,10022"
DEBASAKI,"3367 FARRINGTON STREET,QUEENS NY,11354"
DEB'S CATERING,"3 MADISON ST,MANHATTAN NY,10038"
DEB'S,"200 VARICK STREET,MANHATTAN NY,10014"
DEATH AVE,"315 10 AVENUE,MANHATTAN NY,10001"
DEATH & CO,"433 EAST    6 STREET,MANHATTAN NY,10009"
DEAR IRVING,"55 IRVING PL,MANHATTAN NY,10003"
DEAR BUSHWICK,"41 WILSON AVENUE,BROOKLYN NY,11237"
DEAR & DELICIOUS,"1466 MANOR ROAD,STATEN ISLAND NY,10314"
DEAN STREET,"755 DEAN STREET,BROOKLYN NY,11238"
DEAN & DELUCA NEW YORK,"632 WEST   28 STREET,MANHATTAN NY,10001"
DEAN & DELUCA,"620 8 AVENUE,MANHATTAN NY,10018"
DEAN & DELUCA,"1 ROCKEFELLER PLAZA,MANHATTAN NY,10020"
DEAN & DELUCA,"156 WEST   56 STREET,MANHATTAN NY,10019"
DEACON BRODIE'S,"370 WEST 46 STREET,MANHATTAN NY,10036"
DE TODO CON TODO,"1329 SAINT NICHOLAS AVE,MANHATTAN NY,10033"
DE RICKY MEXICAN RESTAURANT,"510 55TH ST,BROOKLYN NY,11220"
DE MOLE ASTORIA,"4220 30TH AVE,QUEENS NY,11103"
DE MOLE,"4502 48 AVENUE,QUEENS NY,11377"
DE MARCO COFFEE,"569 LEXINGTON AVENUE,MANHATTAN NY,10022"
DE LILLO PASTRY SHOP,"610 EAST  187 STREET,BRONX NY,10458"
DE LA VEGA RESTAURANT,"472 LORIMER STREET,BROOKLYN NY,11206"
DE LA MORA RESTAURANT AND BAR,"8419 NORTHERN BOULEVARD,QUEENS NY,11372"
DE LA GINA RESTAURANT,"155 WEST169TH STREET,BRONX NY,10452"
DE JA VU,"3322 28 AVENUE,QUEENS NY,11103"
DE ISLANDS,"8203 FLATLANDS AVENUE,BROOKLYN NY,11236"
DE HOT POT,"1127 WASHINGTON AVENUE,BROOKLYN NY,11225"
DDM YUPDDUK,"2 W 32ND ST,MANHATTAN NY,10001"
DD MARU SUSHI,"267 WEST   17 STREET,MANHATTAN NY,10011"
DD BAKERY,"58 W 183 ST,BRONX NY,10453"
DC KTV,"715 61 STREET,BROOKLYN NY,11220"
DBGB KITCHEN & BAR,"299 BOWERY,MANHATTAN NY,10003"
DB BISTRO MODERNE,"55 WEST   44 STREET,MANHATTAN NY,10036"
DAZIES RESTAURANT,"3941 QUEENS BOULEVARD,QUEENS NY,11104"
DAYS INN/THE ZONE BAR & RESTAURANT,"137-08 REDDING STREET,QUEENS NY,11417"
DAY BREAK CAFE RESTAURANT,"4501 34 AVENUE,QUEENS NY,11101"
DAY 5,"1724 CONEY ISLAND AVENUE,BROOKLYN NY,11230"
DAWAT,"210 EAST   58 STREET,MANHATTAN NY,10022"
DAVIS POLK DINING ROOM,"450 LEXINGTON AVENUE,MANHATTAN NY,10017"
DAVIS FAMILY ESTABLISHMENT,"109-05 UNION HALL STREET,QUEENS NY,11433"
DAVIO'S NORTHERN ITALIAN STEAKHOUSE,"447 LEXINGTON AVENUE,MANHATTAN NY,10017"
DAVIDSTEA,"1124 3 AVENUE,MANHATTAN NY,10065"
DAVIDsTEA,"234 7 AVENUE,BROOKLYN NY,11215"
DAVIDSTEA,"275 BLEECKER STREET,MANHATTAN NY,10014"
DAVIDS TEA,"688 6 AVENUE,MANHATTAN NY,10010"
DAVIDOVICH BAKERY,"75 9TH AVE,MANHATTAN NY,10011"
DAVIDOVICH BAKERY,"120 ESSEX STREET,MANHATTAN NY,10002"
DAVID'S RESTAURANT,"539 KINGS HIGHWAY,BROOKLYN NY,11223"
DAVID'S K DELI,"620 ATLANTIC AVENUE,BROOKLYN NY,11217"
DAVID'S GARDEN,"7610 5 AVENUE,BROOKLYN NY,11209"
DAVID'S CAFE,"110 SAINT MARKS PL,MANHATTAN NY,10009"
DAVID'S BRISKET HOUSE,"7721 5 AVENUE,BROOKLYN NY,11209"
DAVID'S BRISKET HOUSE,"533 NOSTRAND AVENUE,BROOKLYN NY,11216"
DAVID'S BAKERY,"3405 AVENUE H,BROOKLYN NY,11210"
DAVID'S BAGELS,"273 1 AVENUE,MANHATTAN NY,10003"
DAVID PIZZERIA,"6305 FORT HAMILTON PARKWAY,BROOKLYN NY,11219"
