LELLO'S PIZZA,"4018 GLENWOOD ROAD,BROOKLYN NY,11210"
LECHONERA EL SAZON CRIOLLO,"682A CASTLE HILL AVENUE,BRONX NY,10473"
LECHONERA & POLLO SABROSO RESTAURANT,"3326 3 AVENUE,BRONX NY,10456"
LECHE Y MIEL RESTAURANT,"5761 BROADWAY,BRONX NY,10463"
LEBRON RESTAURANT,"1567A PITKIN AVE,BROOKLYN NY,11212"
LEANLY CHINESE FOOD,"1627 MERMAID AVENUE,BROOKLYN NY,11224"
LEAN CRUST/ Silver Spoon,"737 FULTON STREET,BROOKLYN NY,11217"
LEAKE AND WATTS,"2250 RYER AVE,BRONX NY,10457"
LEAH CAFE,"462 AVENUE P,BROOKLYN NY,11223"
LEAF ROOFTOP LOUNGE,"13342 39TH AVE,QUEENS NY,11354"
LEA WINE BAR,"230 PARK AVENUE,MANHATTAN NY,10003"
LEA,"1022 CORTELYOU RD,BROOKLYN NY,11218"
LE ZIE TRATTORIA,"172 7 AVENUE,MANHATTAN NY,10011"
Le Village,"127 EAST    7 STREET,MANHATTAN NY,10009"
LE VIET CAFE,"1750 2ND AVE,MANHATTAN NY,10128"
LE VEAU DOR,"129 EAST   60 STREET,MANHATTAN NY,10022"
LE TURTLE,"177 CHRYSTIE ST,MANHATTAN NY,10002"
LE TRAPEZE,"17 EAST   27 STREET,MANHATTAN NY,10016"
LE TRAIN BLEU & B CAFE,"1000 3 AVENUE,MANHATTAN NY,10022"
LE SOUK,"510 LAGUARDIA PLACE,MANHATTAN NY,10012"
LE SOLEIL RESTAURANT,"858 10 AVENUE,MANHATTAN NY,10019"
LE SINGE VERT,"160 7 AVENUE,MANHATTAN NY,10011"
LE SAJJ RESTAURANT,"8221 5 AVENUE,BROOKLYN NY,11209"
LE ROI LOUNGE,"10 AKRON PLZ,STATEN ISLAND NY,10317"
LE RIVAGE,"340 WEST   46 STREET,MANHATTAN NY,10036"
LE REVE,"125 E 54 ST,MANHATTAN NY,10022"
LE RELAIS DE VENISE,"590 LEXINGTON AVENUE,MANHATTAN NY,10154"
LE POISSON ROUGE,"158 BLEECKER STREET,MANHATTAN NY,10012"
LE PIF CHELSEA,"465 W 23RD ST,MANHATTAN NY,10011"
LE PHILOSOPHE,"55 BOND STREET,MANHATTAN NY,10012"
LE PETIT PARISIEN,"32 E 7TH ST,MANHATTAN NY,10003"
LE PETIT CAFE,"502 COURT STREET,BROOKLYN NY,11231"
LE PETIT CAFE,"156 SPRING STREET,MANHATTAN NY,10012"
LE PERIGORD,"405 EAST   52 STREET,MANHATTAN NY,10022"
LE PARISIEN,"163 EAST   33 STREET,MANHATTAN NY,10016"
LE PARIS DAKAR,"518 NOSTRAND AVENUE,BROOKLYN NY,11216"
LE PARIS BISTROT FRANCAIS,"1312 MADISON AVENUE,MANHATTAN NY,10128"
LE PAIN QUOTIDIEN,"1270 1 AVENUE,MANHATTAN NY,10065"
LE PAIN QUOTIDIEN,"1006 1ST AVE,MANHATTAN NY,10022"
LE PAIN QUOTIDIEN,"1592 1ST AVE,MANHATTAN NY,10028"
LE PAIN QUOTIDIEN,"937 2 AVENUE,MANHATTAN NY,10022"
LE PAIN QUOTIDIEN,"708 3 AVENUE,MANHATTAN NY,10017"
LE PAIN QUOTIDIEN,"10 5 AVENUE,MANHATTAN NY,10011"
LE PAIN QUOTIDIEN,"239 5 AVENUE,BROOKLYN NY,11215"
LE PAIN QUOTIDIEN,"1271 6 AVENUE,MANHATTAN NY,10020"
LE PAIN QUOTIDIEN,"124 7 AVENUE,MANHATTAN NY,10011"
LE PAIN QUOTIDIEN,"922 7 AVENUE,MANHATTAN NY,10019"
LE PAIN QUOTIDIEN,"52 9 AVENUE,MANHATTAN NY,10011"
LE PAIN QUOTIDIEN,"0 9TH AVE,MANHATTAN NY,10011"
LE PAIN QUOTIDIEN,"494 AMSTERDAM AVENUE,MANHATTAN NY,10024"
LE PAIN QUOTIDIEN,"65 BLEECKER STREET,MANHATTAN NY,10012"
LE PAIN QUOTIDIEN,"85 BROAD ST,MANHATTAN NY,10004"
LE PAIN QUOTIDIEN,"2463 BROADWAY,MANHATTAN NY,10025"
LE PAIN QUOTIDIEN,"801 BROADWAY,MANHATTAN NY,10003"
LE PAIN QUOTIDIEN,"931 BROADWAY,MANHATTAN NY,10010"
LE PAIN QUOTIDIEN,"PQ BRYANT PARK KIOSK2,QUEENS NY,11001"
LE PAIN QUOTIDIEN,"NKA CENTRAL PARK,MANHATTAN NY,10023"
LE PAIN QUOTIDIEN,"16 EAST   44 STREET,MANHATTAN NY,10017"
LE PAIN QUOTIDIEN,"7 EAST   53 STREET,MANHATTAN NY,10022"
LE PAIN QUOTIDIEN,"252 EAST   77 STREET,MANHATTAN NY,10075"
LE PAIN QUOTIDIEN,"100 GRAND STREET,MANHATTAN NY,10013"
LE PAIN QUOTIDIEN,"550 HUDSON STREET,MANHATTAN NY,10014"
LE PAIN QUOTIDIEN,"861 LEXINGTON AVE,MANHATTAN NY,10065"
LE PAIN QUOTIDIEN,"1309 LEXINGTON AVENUE,MANHATTAN NY,10128"
LE PAIN QUOTIDIEN,"1399 MADISON AVE,MANHATTAN NY,10029"
LE PAIN QUOTIDIEN,"1131 MADISON AVENUE,MANHATTAN NY,10028"
LE PAIN QUOTIDIEN,"121 MONTAGUE STREET,BROOKLYN NY,11201"
LE PAIN QUOTIDIEN,"3 PARK AVENUE,MANHATTAN NY,10016"
LE PAIN QUOTIDIEN,"2 RIVER TERRACE,MANHATTAN NY,10282"
LE PAIN QUOTIDIEN,"250 W 55TH ST,MANHATTAN NY,10019"
LE PAIN QUOTIDIEN,"70 WEST   40 STREET,MANHATTAN NY,10018"
LE PAIN QUOTIDIEN,"60 WEST   65 STREET,MANHATTAN NY,10023"
LE PAIN QUOTiDIEN,"2 WEST   69 STREET,MANHATTAN NY,10023"
LE PAIN QUOTIDIEN,"50 WEST   72 STREET,MANHATTAN NY,10023"
LE PAIN QUOTIDIEN,"81 WEST BROADWAY,MANHATTAN NY,10007"
LE PADDOCK,"1235 PROSPECT AVENUE,BROOKLYN NY,11218"
LE P'TIT PARIS BISTRO,"256 PROSPECT PARK WEST,BROOKLYN NY,11215"
LE NAR,"7214 3RD AVE,BROOKLYN NY,11209"
LE MOULIN A CAFE,"1439 YORK AVENUE,MANHATTAN NY,10075"
LE MONDE,"2883 BROADWAY,MANHATTAN NY,10025"
LE MOMENT,"6938 GRAND AVE,QUEENS NY,11378"
LE MIRAGE CAFE,"20 WEST   43 STREET,MANHATTAN NY,10036"
LE MIDI BISTRO,"11 EAST   13 STREET,MANHATTAN NY,10003"
LE MARECAGE,"137 1ST AVE,MANHATTAN NY,10003"
LE MARAIS,"150 WEST   46 STREET,MANHATTAN NY,10036"
LE GRAND COMPTOIR,"NKA JFK INTERNATIONAL AIRPORT,QUEENS NY,11430"
LE GRAINNE CAFE,"183 9 AVENUE,MANHATTAN NY,10011"
LE GOURMET,"1267 1 AVENUE,MANHATTAN NY,10065"
LE GLACIER,"60 WALL STREET,MANHATTAN NY,10005"
LE GIGOT,"18 CORNELIA ST,MANHATTAN NY,10014"
LE GARAGE,"159 CENTRAL AVE,BROOKLYN NY,11221"
LE GAMIN CAFE,"556 VANDERBILT AVE,BROOKLYN NY,11238"
LE GAMIN,"108 FRANKLIN STREET,BROOKLYN NY,11222"
LE FRAPE,"2511 ASTORIA BLVD,QUEENS NY,11102"
LE FOND,"105 NORMAN AVENUE,BROOKLYN NY,11222"
LE FANFARE,"1103 MANHATTAN AVE,BROOKLYN NY,11222"
LE DISTRICT,"225 LIBERTY ST,MANHATTAN NY,10281"
LE COQ RICO,"30 E 20TH ST,MANHATTAN NY,10003"
LE COLONIAL,"149 EAST   57 STREET,MANHATTAN NY,10022"
LE CIRQUE,"151 EAST   58 STREET,MANHATTAN NY,10022"
LE CHEILE,"839 WEST  181 STREET,MANHATTAN NY,10033"
Le Charlot,"19 EAST   69 STREET,MANHATTAN NY,10021"
LE CAFE COFFEE,"145 4TH AVE,MANHATTAN NY,10003"
LE CAFE COFFEE,"7 EAST 14TH STREET,MANHATTAN NY,10003"
LE CAFE,"575 5 AVENUE,MANHATTAN NY,10017"
LE BOUCHON,"2812 OCEAN AVE,BROOKLYN NY,11229"
LE BOTANISTE,"833 LEXINGTON AVE,MANHATTAN NY,10065"
LE BON PAIN,"21165 JAMAICA AVENUE,QUEENS NY,11428"
LE BON CHOIX,"652 10TH AVE,MANHATTAN NY,10036"
LE BON CAFE,"0 PLAZA PENN STATION,MANHATTAN NY,10119"
LE BISTRO D'A COTE,"1590 1 AVENUE,MANHATTAN NY,10028"
LE BILBOQUET,"20 E 60TH ST,MANHATTAN NY,10022"
Le Bernardin Priv´è_´è_´è_´è_/Wine Bar,"151 W 51ST ST,MANHATTAN NY,10019"
Le Bernardin Privê©/Wine Bar,"151 W 51ST ST,MANHATTAN NY,10019"
LE BERNARDIN,"155 W 51ST ST,MANHATTAN NY,10019"
LE BATEAU IVRE,"230 EAST   51 STREET,MANHATTAN NY,10022"
LE BASKET,"683 BROADWAY,MANHATTAN NY,10012"
LE BARRICOU,"533 GRAND STREET,BROOKLYN NY,11211"
LE BARON,"32 MULBERRY STREET,MANHATTAN NY,10013"
LE BARATIN,"26 GREENWICH AVE,MANHATTAN NY,10011"
LE BAOBAB-GOUYGUI RESTAURANT,"120 W 116TH ST,MANHATTAN NY,10026"
LE BANQUET BAR & RESTAURANT,"2281 NOSTRAND AVENUE,BROOKLYN NY,11210"
LCZ RESTAURANT,"4610 8 AVENUE,BROOKLYN NY,11220"
LCLE BAR,"13617 41ST AVE,QUEENS NY,11355"
LCL BAR AND KITCHEN,"212 EAST   42 STREET,MANHATTAN NY,10017"
LB SPUMONI GARDENS,"2725 86 STREET,BROOKLYN NY,11223"
LAZZAT,"1969 BATH AVE,BROOKLYN NY,11214"
LAZZARAS PIZZA CAFE,"221 WEST   38 STREET,MANHATTAN NY,10018"
LAZY POINT,"310 SPRING STREET,MANHATTAN NY,10013"
LAZY IBIS,"663 FRANKLIN AVE,BROOKLYN NY,11238"
LAZIZ RESTAURANT & CATERING,"25907 HILLSIDE AVE,QUEENS NY,11004"
LAZARD FRERES,"30 ROCKEFELLER PLAZA,MANHATTAN NY,10112"
LAYLA JONES,"214 COURT STREET,BROOKLYN NY,11201"
LAYALY CAFE,"4409 BROADWAY,QUEENS NY,11103"
LAYALI DUBAI,"2417 STEINWAY STREET,QUEENS NY,11103"
LAYALI BEIRUT,"2560 STEINWAY ST,QUEENS NY,11103"
LAVO NEW YORK,"625 MADISON AVENUE,MANHATTAN NY,10022"
LAVENDER LAKE,"383 CARROLL STREET,BROOKLYN NY,11231"
LAVELLE'S ADMIRAL'S CLUB,"4515 BROADWAY,QUEENS NY,11103"
LAVAZZA ESPRESSO BAR,"0 JFK INTERNATIONAL AIRPORT,QUEENS NY,11430"
LAVAGNA,"545 EAST    5 STREET,MANHATTAN NY,10009"
LAVA CAFE,"61 PAGE AVE,STATEN ISLAND NY,10309"
LAUT,"15 EAST   17 STREET,MANHATTAN NY,10003"
LAURENTINO'S PASTICCERIA & CAFFE,"680 5 AVENUE,BROOKLYN NY,11215"
LAURA'S PIZZA,"3073 BAILEY AVE,BRONX NY,10463"
LATTE ART,"15 STONE ST,MANHATTAN NY,10004"
LATTANZI,"361 WEST   46 STREET,MANHATTAN NY,10036"
LATOURETTE GOLF COURSE,"1001 RICHMOND HILL ROAD,STATEN ISLAND NY,10306"
LATITUDE BAR & GRILL,"783 8 AVENUE,MANHATTAN NY,10036"
LATINO RESTAURANT,"494 EAST  138 STREET,BRONX NY,10454"
LATINO EXPRESS RESTAURANT,"1888 WESTCHESTER AVE,BRONX NY,10472"
LATINA GRILL RESTAURANT,"3452 BOSTON RD,BRONX NY,10469"
LATIN PARADISE,"2032 RICHMOND TERRACE,STATEN ISLAND NY,10302"
LATIN CABANA,"3415 STEINWAY ST,QUEENS NY,11101"
LATIN BITES,"419 E 70TH ST,MANHATTAN NY,10021"
LATIN BAKERY,"4141 MAIN STREET,QUEENS NY,11355"
LATIN AMERICAN RESTAURANT,"29 WEST   26 STREET,MANHATTAN NY,10010"
LATERNA TAVERNA,"4720 BELL BOULEVARD,QUEENS NY,11361"
LATENS RESTAURANT,"11908 MERRICK BLVD,QUEENS NY,11434"
LATE BAR,"16121 CROCHERON AVENUE,QUEENS NY,11358"
LAST STOP RESTAURANT,"2235 31 STREET,QUEENS NY,11105"
LAST STOP GOURMET SHOP,"222 BEACH 116 STREET,QUEENS NY,11694"
LASSO,"192 MOTT STREET,MANHATTAN NY,10012"
LASSEN & HENNIGS,"114 MONTAGUE ST,BROOKLYN NY,11201"
LASH WEST INDIAN AND AMERICAN CUISINE,"800 BURKE AVENUE,BRONX NY,10467"
LASANI RESTAURANT,"15 WEST   29 STREET,MANHATTAN NY,10001"
LASAGNA RESTAURANT,"941 2 AVENUE,MANHATTAN NY,10022"
LASAGNA RESTAURANT,"196 8 AVENUE,MANHATTAN NY,10011"
LAS TIAS BAKERY,"7401 METROPOLITAN AVENUE,QUEENS NY,11379"
LAS TAPAS,"808 W 187TH ST,MANHATTAN NY,10033"
LAS TAINAS BAR & RESTAURANT,"347 BROADWAY,BROOKLYN NY,11211"
LAS SIRENAS,"1896 JEROME AVENUE,BRONX NY,10453"
LAS SERRANITAS RESTAURANT,"10011 37 AVENUE,QUEENS NY,11368"
LAS RAMBLAS,"170 WEST    4 STREET,MANHATTAN NY,10014"
LAS PRIMAS RESTAURANT,"1195 CASTLETON AVE,STATEN ISLAND NY,10310"
LAS PERLAS SALVADORENO RESTAURANTE,"16008 46 AVENUE,QUEENS NY,11358"
LAS PANTERAS NEGRAS RESTAURANT,"2130 2 AVENUE,MANHATTAN NY,10029"
LAS PALMAS RESTAURANT,"3891 BROADWAY,MANHATTAN NY,10032"
LAS PALMAS BAKERY,"2269 JEROME AVENUE,BRONX NY,10453"
LAS ORQUIDEAS RESTAURANT,"667 E 187TH ST,BRONX NY,10458"
LAS MARGARITAS RESTAURANT,"7206 3RD AVE,BROOKLYN NY,11209"
LAS MARAVILLAS DE MEXICO RESTAURANT,"1113 BEDFORD PARK BOULEVARD,BRONX NY,10468"
LAS MAGARITAS,"3801 BROADWAY,QUEENS NY,11103"
LAS LUNITAS,"195 STANHOPE ST,BROOKLYN NY,11237"
LAS JAROCHITAS RESTAURANT,"8626 ROOSEVELT AVE,QUEENS NY,11372"
LAS ISLA RESTAURANT,"293 BROADWAY,BROOKLYN NY,11211"
LAS DIVAS SPORTS BAR-N-RESTAURANT,"966 EAST  165 STREET,BRONX NY,10459"
LAS DELICIAS RESTAURANT & BAKERY,"1801 COLLEGE POINT BLVD,QUEENS NY,11356"
LAS DELICIAS PERUANAS RESTAURANT,"4307 104 STREET,QUEENS NY,11368"
LAS DELICIAS,"217-19 JAMAICA AVE,QUEENS NY,11428"
LAS CONCHITAS BAKERY,"4811 5 AVENUE,BROOKLYN NY,11220"
LAS CHATAS TAQUERIA & DELI GROCERY,"599 EAST 184 STREET,BRONX NY,10458"
LAS CENIZAS RESTAURANT,"4820 4 AVENUE,BROOKLYN NY,11220"
LAS CATRACHAS RESTAURANT,"68 VAN RIPER STREET,STATEN ISLAND NY,10302"
LAS CAMELIAS BAR & RESTAURANT,"1802 WESTCHESTER AVENUE,BRONX NY,10472"
LAS BANDERAS SPORT BAR,"1710 UNIVERSITY AVENUE,BRONX NY,10453"
LAS BANDERAS RESTAURANT,"1641 MCDONALD AVENUE,BROOKLYN NY,11230"
LAS BANDERAS,"1641 MCDONALD AVE,BROOKLYN NY,11230"
LAS AMERICAS BAKERY,"9304 37 AVENUE,QUEENS NY,11372"
LAS AMERICAS BAKERY,"4030 82 STREET,QUEENS NY,11373"
LAS AMERICAS BAKERY,"3362 BROADWAY,MANHATTAN NY,10031"
LAS 5 AMERICAS UNIDAS RESTAURANT,"66 ELDERT ST,BROOKLYN NY,11207"
LARRY FLYNT'S HUSTLER CLUB,"639641 WEST   51 STREET,MANHATTAN NY,10019"
LARRY  LAWRENCE,"295 GRAND STREET,BROOKLYN NY,11211"
LARK,"1007 CHURCH AVENUE,BROOKLYN NY,11218"
LARIMAR RESTAURANT,"21315 E 170TH ST,BRONX NY,10456"
LARCHMONT HOTEL,"27 WEST   11 STREET,MANHATTAN NY,10011"
LARB UBOL,"480 9TH AVE,MANHATTAN NY,10018"
LAOMA MA LA TANG,"6301 8TH AVENUE,BROOKLYN NY,11220"
LAOMA MA LA TANG,"13335 ROOSEVELT AVE,QUEENS NY,11354"
LAO MA SPICY,"4128 MAIN ST,QUEENS NY,11352"
LAO MA MA LA TANG,"4318 MAIN ST,QUEENS NY,11355"
LAO MA MA LA TANG,"13620 ROOSEVELT AVENUE,QUEENS NY,11354"
Lao Jie Special Soup Buns,"13620 38TH AVE,QUEENS NY,11354"
LAO DONG BEI RESTAURANT,"4409 KISSENA BOULEVARD,QUEENS NY,11355"
LAO DI FANG NOODLE HOUSE,"28 FORSYTH STREET,MANHATTAN NY,10002"
LAO BEI FANG DUMPLING & HAND-DRAWN NOODLE HOUSE,"8305 BROADWAY,QUEENS NY,11373"
LANZHOU PULLED NOODLE,"13335 ROOSEVELT AVE,QUEENS NY,11354"
LANZHOU BEEF NOODLE,"13693 37TH AVE,QUEENS NY,11354"
LANZA'S,"168 1 AVENUE,MANHATTAN NY,10009"
LANTERN THAI,"311 2 AVENUE,MANHATTAN NY,10003"
LANTERN HALL,"52 HARRISON PL,BROOKLYN NY,11237"
LANTERN,"101 MONTAGUE STREET,BROOKLYN NY,11201"
LANO'S COFFEE SHOP & RESTAURANT,"107 3 AVENUE,BROOKLYN NY,11217"
LANGQI SEAFOOD RESTAURANT,"5701 7 AVENUE,BROOKLYN NY,11220"
LANGE NOIR CAFE,"247 VARET STREET,BROOKLYN NY,11206"
LANGANS BAR & RESTAURANT,"150 WEST   47 STREET,MANHATTAN NY,10036"
LANE DELI & CATERING,"75 MAIDEN LANE,MANHATTAN NY,10038"
LANDY PIZZERIA RESTAURANT,"9050 FT HAMILTON PARKWAY,BROOKLYN NY,11209"
LANDSDOWNE ROAD,"599 10 AVENUE,MANHATTAN NY,10036"
LANDMARK TAVERN,"626 11 AVENUE,MANHATTAN NY,10036"
LANDMARK COFFEE SHOP,"158 GRAND STREET,MANHATTAN NY,10013"
LANDMARC,"10 COLUMBUS CIRCLE,MANHATTAN NY,10019"
LANDMARC,"179 WEST BROADWAY,MANHATTAN NY,10013"
LANDIN MACARONI AND CHEESE,"705 MELROSE AVENUE,BRONX NY,10455"
LANDIN MACARONI & CHEESE,"701 MELROSE AVE,BRONX NY,10455"
LANDHAUS,"50 S 4TH ST,BROOKLYN NY,11249"
LAND-O-FUN,"2955 CONEY ISLAND AVE,BROOKLYN NY,11235"
LAND THAI KITCHEN,"450 AMSTERDAM AVENUE,MANHATTAN NY,10024"
LAND OF PLENTY,"204 EAST   58 STREET,MANHATTAN NY,10022"
LAND & SEA RESTAURANT,"5535 BROADWAY,BRONX NY,10463"
Lan Zhou Handmade Noodle,"4128 MAIN ST,QUEENS NY,11355"
LAN ZHOU HAND MADE NOODLE,"13620 ROOSEVELT AVE,QUEENS NY,11354"
LAN SHENG RESTAURANT SZECHUAN FOOD,"60 W 39TH ST,MANHATTAN NY,10018"
LAN LARB SOHO,"227 CENTRE ST,MANHATTAN NY,10013"
LAN LARB,"637 2ND AVE,MANHATTAN NY,10016"
LAMOZA,"7704 3 AVENUE,BROOKLYN NY,11209"
LAMMY'S,"987 EAST  233 STREET,BRONX NY,10466"
LAMB NOODLE SOUP,"4128 MAIN STREET,QUEENS NY,11355"
LAMARCA PASTA RESTAURANT,"161 EAST   22 STREET,MANHATTAN NY,10010"
LALLISSE,"161 LEXINGTON AVENUE,MANHATTAN NY,10016"
LALI'S RESTAURANT,"630 10 AVENUE,MANHATTAN NY,10036"
LALI GURAS RESTAURANT,"3763 76 STREET,QUEENS NY,11372"
LAKRUWANA SRI LANKA UNDER ONE ROOF,"668 BAY STREET,STATEN ISLAND NY,10304"
LAKE TROUT,"160 HAVEMEYER STREET,BROOKLYN NY,11211"
LAKE STREET BAR,"706 MANHATTAN AVE,BROOKLYN NY,11222"
LAKE PAVILION,"6019 MAIN ST,QUEENS NY,11355"
LAKE COMO PIZZA,"2549 AMSTERDAM AVENUE,MANHATTAN NY,10033"
LAIT CAFE,"129 LIVINGSTON ST,BROOKLYN NY,11201"
LAI LAI GOURMET,"5324 8 AVENUE,BROOKLYN NY,11220"
LAHORE DELICATESSEN,"132 CROSBY STREET,MANHATTAN NY,10012"
LAGUARDIA SHELL,"37 LAGUARDIA AIRPORT,QUEENS NY,11371"
LAGUARDIA PLAZA HOTEL/PAVILLION GRILL,"10404 DITMARS BOULEVARD,QUEENS NY,11369"
LAGUARDIA COURTYARD HOTEL BY MARRIOTT,"9010 GRAND CENTRAL PARKWAY,QUEENS NY,11369"
LAGUARDIA CAFE,"9702 23RD AVE,QUEENS NY,11369"
LAFAYETTE,"380 LAFAYETTE STREET,MANHATTAN NY,10003"
LADY M CONFECTIONS (Plaza Hotel 770 5th avenue),"1 WEST   59 STREET,MANHATTAN NY,10019"
LADY M CONFECTIONS,"41 EAST   78 STREET,MANHATTAN NY,10075"
LADY M BRYANT PARK,"36 W 40TH ST,MANHATTAN NY,10018"
LADY JAY'S,"633 GRAND STREET,BROOKLYN NY,11211"
LADUREE SOHO,"398 W BROADWAY,MANHATTAN NY,10012"
LADUREE,"864 MADISON AVENUE,MANHATTAN NY,10021"
LACORAL,"139 CENTRE STREET,MANHATTAN NY,10013"
LACONIA PIZZERIA,"3985A LACONIA AVENUE,BRONX NY,10466"
LACEY'S BRIDGE TAVERN,"75 INNIS STREET,STATEN ISLAND NY,10302"
LACE,"725 7 AVENUE,MANHATTAN NY,10019"
LABETTI'S POST # 2159,"390 HYLAN BOULEVARD,STATEN ISLAND NY,10305"
LABELLA FERRARA,"108 MULBERRY STREET,MANHATTAN NY,10013"
LABADEE MANOIR,"2071315 JAMAICA AVENUE,QUEENS NY,11428"
LA YOLA,"500 W 178TH ST,MANHATTAN NY,10033"
LA VUE,"3202 EMMONS AVE,BROOKLYN NY,11235"
LA VILLITA RESTAURANT,"1249 AVENUE U,BROOKLYN NY,11229"
LA VILLETTA,"398 E 52ND ST,MANHATTAN NY,10022"
LA VILLAGIO RESTAURANTE ITALIANO,"93 MACDOUGAL STREET,MANHATTAN NY,10012"
LA VILLA PIZZERIA,"6610 AVENUE U,BROOKLYN NY,11234"
LA VILLA DE PIZZA & RESTAURANT,"8207 153 AVENUE,QUEENS NY,11414"
LA VILLA CAFE,"505 DEKALB AVENUE,BROOKLYN NY,11205"
LA VILLA,"261263 5 AVENUE,BROOKLYN NY,11215"
LA VIGNA,"10011 METROPOLITAN AVENUE,QUEENS NY,11375"
LA VIENESA SPANISH BAKERY,"3944 QUEENS BOULEVARD,QUEENS NY,11104"
LA VIE EN SZECHUAN RESTAURANT,"14 EAST   33 STREET,MANHATTAN NY,10016"
LA VIE,"0 JFK INTERNATIONAL AIRPORT,QUEENS NY,11430"
LA VIDA LOCA RESTAURANT AND BAR,"10101 37 AVENUE,QUEENS NY,11368"
LA VERITE RESTAURANT BAR,"18704 HILLSIDE AVENUE,QUEENS NY,11432"
LA VELA DINING AND BAR,"558 11TH AVE,MANHATTAN NY,10036"
LA VEGA RESTAURANT,"8909 139 STREET,QUEENS NY,11435"
LA VEGA RESTAURANT,"1039 BELMONT AVE,BROOKLYN NY,11208"
LA VARA,"268 CLINTON STREET,BROOKLYN NY,11201"
LA UNION RESTAURANT,"9118 CORONA AVENUE,QUEENS NY,11373"
LA TRONCALENA LOUNGE & RESTAURANT,"10210 37TH AVE,QUEENS NY,11368"
LA TRAVIATA PIZZA,"101 WEST   68 STREET,MANHATTAN NY,10023"
LA TRATTORIA,"844 2 AVENUE,MANHATTAN NY,10017"
LA TRANQUILITE RESTAURANT,"891315 GLENWOOD ROAD,BROOKLYN NY,11236"
LA TOULOUSAINE BOULANGERIE PATISSERIE CAFE,"942 AMSTERDAM AVENUE,MANHATTAN NY,10025"
LA TORRE RESTAURANT & BAR,"610 E 183RD ST,BRONX NY,10458"
