BED-STUY FISH FRY,"801 HALSEY STREET,BROOKLYN NY,11233"
BED-STUY FISH FRY,"193 SCHERMERHORN STREET,BROOKLYN NY,11201"
BED STUY PROVISIONS,"563 GATES AVE,BROOKLYN NY,11221"
BED STUY DINER,"712 BROADWAY,BROOKLYN NY,11206"
BED STUY,"620 ATLANTIC AVENUE,BROOKLYN NY,11217"
BECO,"715 LORIMER STREET,BROOKLYN NY,11211"
BECKETT'S,"81 PEARL STREET,MANHATTAN NY,10004"
"BECEC, INC/ BAMBI DAY CARE CENTER","1981 HOMECREST AVENUE,BROOKLYN NY,11229"
BECCOFINO,"5704 MOSHOLU AVENUE,BRONX NY,10471"
BECCO,"355 WEST   46 STREET,MANHATTAN NY,10036"
BEC,"148 8TH AVE,MANHATTAN NY,10011"
BEBE FRITAY,"826 ROGERS AVE,BROOKLYN NY,11226"
BEAVER/NORTHERN POND,"2300 SOUTHERN BOULEVARD,BRONX NY,10460"
BEAUTY BAR,"231 EAST   14 STREET,MANHATTAN NY,10003"
BEAUTY AND ESSEX,"146 ESSEX STREET,MANHATTAN NY,10002"
BEAUTIQUE,"8 W 58TH ST,MANHATTAN NY,10019"
BEAUTIFUL PARADISE RESTAURANT,"2362 JEROME AVE,BRONX NY,10468"
BEAUTIFUL MEMORY DESSERTS,"6402 8TH AVE,BROOKLYN NY,11220"
BEAUTIFUL MEMORY DESSERTS,"13620 ROOSEVELT AVENUE,QUEENS NY,11354"
BEAUTIFUL MEMORY DESSERT,"69A BAYARD STREET,MANHATTAN NY,10013"
BEAST OF BOURBON,"710 MYRTLE AVE,BROOKLYN NY,11205"
BEARDED LADY,"686 WASHINGTON AVENUE,BROOKLYN NY,11238"
BEARD PAPA'S CREAM PUFFS,"2167 BROADWAY,MANHATTAN NY,10024"
BEAR,"1214 31 AVENUE,QUEENS NY,11106"
"BEANS, GRAPES AND LEAVES","2-10 50TH AVE,QUEENS NY,11101"
BEANS AND VINES,"4842 BROADWAY,MANHATTAN NY,10034"
BEANS AND LEAVES,"422 FOREST AVENUE,STATEN ISLAND NY,10301"
BEANS & GREENS KOSHER,"121 W 19TH ST,MANHATTAN NY,10011"
BEANOCCHIOS CAFE,"1431 YORK AVENUE,MANHATTAN NY,10021"
BEANNBEAN COFFEE,"21021 NORTHERN BLVD,QUEENS NY,11361"
BEANER COFFEE BAR,"447 GRAHAM AVENUE,BROOKLYN NY,11211"
BEAN POST PUB,"7525 5 AVENUE,BROOKLYN NY,11209"
BEAN N BEAN COFFEE,"320 8TH AVE,MANHATTAN NY,10001"
BEAN N BEAN,"71 BROADWAY,MANHATTAN NY,10006"
BEACON THEATRE,"2124 BROADWAY,MANHATTAN NY,10023"
BEACON BAR,"2130 BROADWAY,MANHATTAN NY,10023"
BEACH STREET EATERY,"57 BEACH STREET,MANHATTAN NY,10013"
BEACH CAFE (Kingsborough Community College U building),"2001 ORIENTAL BOULEVARD,BROOKLYN NY,11235"
BEACH CAFE,"1326 2 AVENUE,MANHATTAN NY,10021"
BEACH CAFE,"3152 BRIGHTON 6TH ST,BROOKLYN NY,11235"
BEACH BAR,"2722 GERRITSEN AVE,BROOKLYN NY,11229"
BEACH BAGEL,"438 BEACH  129 STREET,QUEENS NY,11694"
BEA,"403 W 43RD STREET,MANHATTAN NY,10036"
BE JUICE,"93 3RD AVE,MANHATTAN NY,10003"
BE JUICE,"121 UNIVERSITY PL,MANHATTAN NY,10003"
BCD TOFU HOUSE,"22005 NORTHERN BOULEVARD,QUEENS NY,11361"
BCD TOFU HOUSE,"5 WEST   32 STREET,MANHATTAN NY,10001"
BCAKENY,"702 WASHINGTON AVENUE,BROOKLYN NY,11238"
BCA RESTAURANT,"4106 149TH PL,QUEENS NY,11355"
BBQ VILLAGE,"18112 HILLSIDE AVE,QUEENS NY,11432"
BBQ VILLAGE,"15726 NORTHERN BOULEVARD,QUEENS NY,11354"
BBQ CHICKEN,"15823 NORTHERN BLVD,QUEENS NY,11358"
BBQ CHICKEN,"25116 NORTHERN BOULEVARD,QUEENS NY,11362"
Baz Bagel and Restaurant,"181 GRAND ST,MANHATTAN NY,10013"
BAYSIDE MARINA SNACK BAR,"2805 CROSS ISLAND PARKWAY,QUEENS NY,11360"
BAYSIDE DINER,"20707 NORTHERN BOULEVARD,QUEENS NY,11361"
BAYRIDGE SUSHI,"6914 3RD AVE,BROOKLYN NY,11209"
BAYRIDGE PIZZA,"7704 5 AVENUE,BROOKLYN NY,11209"
BAYOU,"1072 BAY STREET,STATEN ISLAND NY,10305"
BAYHOUSE,"15557 BAYVIEW AVENUE,QUEENS NY,11422"
BAYBRIDGE SZECHUAN RESTAURANT,"20806 08 CROSSISLAND PW,QUEENS NY,11360"
BAYARDS ALE HOUSE,"1589 1ST AVE,MANHATTAN NY,10028"
BAYARD'S ALEHOUSE,"533 HUDSON STREET,MANHATTAN NY,10014"
BAY THAI RESTAURANT,"6735 3RD AVE,BROOKLYN NY,11220"
BAY TERRACE POOL CLUB,"21714 24 AVENUE,QUEENS NY,11360"
BAY TERRACE POOL & TENNIS CENTER,"21200 23 AVENUE,QUEENS NY,11360"
BAY SWEET CAFE,"382 BAY ST,STATEN ISLAND NY,10301"
BAY SWEET CAFE,"382 BAY STREET,STATEN ISLAND NY,10301"
BAY SUSHI,"29 BAY RIDGE AVENUE,BROOKLYN NY,11220"
BAY RIDGE MANOR CATERING,"476 76 STREET,BROOKLYN NY,11209"
BAY RIDGE DINER,"8017 5 AVENUE,BROOKLYN NY,11209"
BAY RIDGE CAFE,"6802 4TH AVE,BROOKLYN NY,11220"
BAY PLAZA JAVA,"200 BAYCHESTER AVE,BRONX NY,10475"
BAY PIZZERIA RESTAURANT,"1420 SHEEPSHEAD BAY ROAD,BROOKLYN NY,11235"
BAY LEAF INDIAN FOOD,"561 FLATBUSH AVE,BROOKLYN NY,11225"
BAY HOUSE BISTRO,"574 BAY ST,STATEN ISLAND NY,10304"
BAY CLUB RESTAURANT,"2 BAY CLUB DRIVE,QUEENS NY,11360"
BAY BAGELS,"6302 BAY PARKWAY,BROOKLYN NY,11204"
BAWARCHI INDIAN CUISINE,"1546 MADISON AVE,MANHATTAN NY,10029"
BAVARIA BIERHOUSE,"19 S WILLIAM ST,MANHATTAN NY,10004"
BATTERY HARRIS,"64 FROST ST,BROOKLYN NY,11211"
BATTERY GARDENS RESTAURANT,"1 BATTERY PARK PLAZA,MANHATTAN NY,10004"
BATTERSBY,"255 SMITH STREET,BROOKLYN NY,11231"
BATI,"747 FULTON STREET,BROOKLYN NY,11217"
BATH BEACH DINER,"2028 BATH AVENUE,BROOKLYN NY,11214"
BATEAUX NEW YORK,"62 WEST 23 STREET - CHELSEA PIER,MANHATTAN NY,10011"
BATATA,"3021 FORT HAMILTON PKWY,BROOKLYN NY,11218"
BATARD,"239 WEST BROADWAY,MANHATTAN NY,10013"
BAT-EL AHARON,"41 W 47TH ST,MANHATTAN NY,10036"
BASURERO,"3217 STEINWAY STREET,QUEENS NY,11103"
BASTA PASTA RESTAURANT,"37 WEST 17 STREET,MANHATTAN NY,10011"
BASSO56,"234 WEST 56 STREET,MANHATTAN NY,10019"
BASSETT CATERERS,"1404 AVENUE X,BROOKLYN NY,11235"
BASSANOVA RAMEN,"76 MOTT ST,MANHATTAN NY,10013"
BASKIN ROBBINS,"1976 86 STREET,BROOKLYN NY,11214"
BASKIN ROBBINS,"11112 FLATLAND AVENUE,BROOKLYN NY,11207"
BASKIN ROBBINS,"1716 VICTORY BLVD,STATEN ISLAND NY,10314"
BASKETS BY ELLEE,"7514 JAMAICA AVENUE,QUEENS NY,11421"
BASILIO'S INN RESTAURANT,"6 GALESVILLE COURT,STATEN ISLAND NY,10305"
BASIL BRICK OVEN,"2817 ASTORIA BLVD,QUEENS NY,11102"
BASIL,"268 KINGSTON AVENUE,BROOKLYN NY,11213"
BASIK,"323 GRAHAM AVENUE,BROOKLYN NY,11211"
BASICS CAFETERIA,"1064 FRANKLIN AVENUE,BRONX NY,10456"
BASIC NEEDS,"791 PROSPECT PL,BROOKLYN NY,11216"
BASES LOADED SPORTS BAR,"2997 WESTCHESTER AVE,BRONX NY,10461"
BASERA RESTAURANT,"7414 37TH RD,QUEENS NY,11372"
BASERA INDIAN BISTRO,"745 9 AVENUE,MANHATTAN NY,10019"
BASCOM CATERING & EVENTS,"940 GARRISON AVENUE,BRONX NY,10474"
BAS KENNEDY FRIED CHICKEN,"1375 BOSTON ROAD,BRONX NY,10456"
BARZOLA'S RESTAURANT III,"9212 37 AVENUE,QUEENS NY,11372"
BARZINHO,"48 HESTER STREET,MANHATTAN NY,10002"
BARTOW PIZZA,"2045 BARTOW AVE,BRONX NY,10475"
BARTOLINO'S RISTORANTE,"3415 BROADWAY,QUEENS NY,11106"
BARTOLINO'S FINE ITALIAN PIZZA,"3411 BROADWAY,QUEENS NY,11106"
BARRYS BOOTCAMP,"135 W 20TH ST,MANHATTAN NY,10011"
BARRY'S RESTAURANT,"707 EAST  235 STREET,BRONX NY,10466"
BARRY'S BOOTCAMP NOHO,"419 LAFAYETTE ST,MANHATTAN NY,10003"
BARRY'S BOOTCAMP FUEL BAR,"1 YORK ST,MANHATTAN NY,10013"
BARRY'S BOOTCAMP,"1216 2ND AVE,MANHATTAN NY,10065"
BARROW'S PUB,"463 HUDSON STREET,MANHATTAN NY,10014"
BARROW STREET ALEHOUSE,"15 BARROW STREET,MANHATTAN NY,10014"
BARRIO CHINO,"253 BROOME STREET,MANHATTAN NY,10002"
BARRIO 47,"47 8 AVENUE,MANHATTAN NY,10014"
BARREL & FARE,"494 4TH AVE,BROOKLYN NY,11215"
BARRE CAFE AT STEPS,"2121 BROADWAY,MANHATTAN NY,10023"
BARRANQUILLA BAKERY & RESTAURANT,"3448 JUNCTION BOULEVARD,QUEENS NY,11372"
BARRAMUNDI,"67 CLINTON STREET,MANHATTAN NY,10002"
BARRAGE,"401 WEST   47 STREET,MANHATTAN NY,10036"
BARRACUDA BAR,"275 WEST   22 STREET,MANHATTAN NY,10011"
BARRACA/MACONDO,"81 GREENWICH AVENUE,MANHATTAN NY,10014"
BAROSA BRICK OVEN,"6229 WOODHAVEN BOULEVARD,QUEENS NY,11374"
BAROQUE,"1944 STEINWAY ST,QUEENS NY,11105"
BARONE PIZZA,"4027 MAIN STREET,QUEENS NY,11354"
BARON'S,"564 DEKALB AVE,BROOKLYN NY,11205"
BARNEY GREENGRASS,"541 AMSTERDAM AVENUE,MANHATTAN NY,10024"
BARNETT CATERING,"13708 REDDING ST,QUEENS NY,11417"
BARNES & NOBLE CAFE,"555 5 AVENUE,MANHATTAN NY,10017"
BARNES & NOBLE CAFE,"267 7 AVENUE,BROOKLYN NY,11215"
BARNES & NOBLE CAFE,"290 BAYCHESTER AVENUE,BRONX NY,10475"
BARNES & NOBLE CAFE,"2380 BELL BOULEVARD,QUEENS NY,11360"
BARNES & NOBLE CAFE,"2289 BROADWAY,MANHATTAN NY,10024"
BARNES & NOBLE CAFE,"106 COURT STREET,BROOKLYN NY,11201"
BARNES & NOBLE CAFE,"33 EAST   17 STREET,MANHATTAN NY,10003"
BARNES & NOBLE CAFE,"160 EAST   54 STREET,MANHATTAN NY,10022"
BARNES & NOBLE CAFE,"150 EAST   86 STREET,MANHATTAN NY,10028"
BARNES & NOBLE CAFE,"55 LEXINGTON AVE,MANHATTAN NY,10010"
BARNES & NOBLE CAFE,"2245 RICHMOND AVENUE,STATEN ISLAND NY,10314"
BARNES & NOBLE CAFE,"97 WARREN STREET,MANHATTAN NY,10007"
BARN JOO,"893 BROADWAY,MANHATTAN NY,10003"
BARMASA / MASA,"10 COLUMBUS CIRCLE,MANHATTAN NY,10019"
BARLEYCORN,"23 PARK PL,MANHATTAN NY,10007"
BARLEY & GRAIN,"421 AMSTERDAM AVE,MANHATTAN NY,10024"
BARKOGI,"957 2 AVENUE,MANHATTAN NY,10022"
BARKING DOG RESTAURANT,"1453 YORK AVENUE,MANHATTAN NY,10075"
BARKING DOG LUNCHEONETTE,"1678 3 AVENUE,MANHATTAN NY,10128"
BARK,"474 BERGEN STREET,BROOKLYN NY,11217"
BARK,"155 BLEECKER ST,MANHATTAN NY,10012"
barista verace pizza & cafe,"9244 QUEENS BLVD,QUEENS NY,11374"
BARISTA,"11-11 44 ROAD,QUEENS NY,11101"
BARIOS PIZZA & RESTAURANT,"446 NOME AVENUE,STATEN ISLAND NY,10314"
BARIO'S,"1400 TRAVIS AVE,STATEN ISLAND NY,10314"
BARILLA RESTAURANTS,"108 W 32ND ST,MANHATTAN NY,10001"
BARI'S PIZZA & PASTA RESTAURANT,"596 BAY STREET,STATEN ISLAND NY,10304"
BARI'S PIZZA,"8619 4 AVENUE,BROOKLYN NY,11209"
BARI SANDWICH SHOP,"135 58 STREET,BROOKLYN NY,11220"
BARFLY,"244 3 AVENUE,MANHATTAN NY,10010"
BAREPLANET CAFE,"0 138 ST & AMSTERDAM AVE,MANHATTAN NY,10031"
BAREBURGER,"1370 1 AVENUE,MANHATTAN NY,10021"
BAREBURGER,"1681 1ST AVE,MANHATTAN NY,10128"
BAREBURGER,"85 2 AVENUE,MANHATTAN NY,10003"
BAREBURGER,"514 3 AVENUE,MANHATTAN NY,10016"
BAREBURGER,"3321 31 AVENUE,QUEENS NY,11106"
BAREBURGER,"2301 31 STREET,QUEENS NY,11105"
BAREBURGER,"170 7 AVENUE,BROOKLYN NY,11215"
BAREBURGER,"153 8 AVENUE,MANHATTAN NY,10011"
BAREBURGER,"7149 AUSTIN STREET,QUEENS NY,11375"
BAREBURGER,"4238 BELL BOULEVARD,QUEENS NY,11361"
BAREBURGER,"795 COLUMBUS AVE,MANHATTAN NY,10025"
BAREBURGER,"145149 COURT ST,BROOKLYN NY,11201"
BAREBURGER,"535 LAGUARDIA PLACE,MANHATTAN NY,10012"
BAREBURGER,"4819 VERNON BLVD,QUEENS NY,11101"
BAREBURGER,"366 W 46TH ST,MANHATTAN NY,10036"
BAREBURGER,"313 W 57TH ST,MANHATTAN NY,10019"
BAREBURGER,"155 WILLIAM ST,MANHATTAN NY,10038"
BARD BASEMENT FACULTY KITCHEN,"50 HAVEN AVENUE,MANHATTAN NY,10032"
BARCLAYS  CLIENT DINING ROOM,"745 7 AVENUE,MANHATTAN NY,10019"
BARCLAYS,"200 PARK AVENUE,MANHATTAN NY,10017"
BARCLAY'S CAPITAL,"745 7 AVENUE,MANHATTAN NY,10019"
BARCLAY STREET CAFE,"245 GREENWICH ST,MANHATTAN NY,10007"
BARCEY'S COFFEE,"140 ST NICHOLAS AVENUE,BROOKLYN NY,11237"
BARCELONA BITES GASTRO CLUB,"220 W 242ND ST,BRONX NY,10471"
BARCELONA BAR,"923 8 AVENUE,MANHATTAN NY,10019"
BARCADE,"6 SAINT MARKS PL,MANHATTAN NY,10003"
BARCADE,"388 UNION AVENUE,BROOKLYN NY,11211"
BARCADE,"148 W 24TH ST,MANHATTAN NY,10011"
BARBUTO,"775 WASHINGTON STREET,MANHATTAN NY,10014"
BARBOUNIA,"250 PARK AVENUE SOUTH,MANHATTAN NY,10003"
BARBONE,"186 AVENUE B,MANHATTAN NY,10009"
BARBONCINO,"781 FRANKLIN AVENUE,BROOKLYN NY,11238"
BARBETTA RESTAURANT,"319321 323 W. 46TH ST.,MANHATTAN NY,10036"
BARBES,"21 EAST 36 STREET,MANHATTAN NY,10016"
BARBES,"376 NINTH STREET,BROOKLYN NY,11215"
BARBASSO,"235 WEST 56TH STREET,MANHATTAN NY,10019"
BARBARESCO,"843 LEXINGTON AVENUE,MANHATTAN NY,10065"
BARBARA BLUM RESIDENCE / GOOD SHEPHERD SERVICES,"262 9 STREET,BROOKLYN NY,11215"
BARBALU,"225 FRONT STREET,MANHATTAN NY,10038"
BARAWINE,"27 W 120TH ST,MANHATTAN NY,10027"
BARAONDA,"1439 2 AVENUE,MANHATTAN NY,10021"
BARANO,"26 BROADWAY,BROOKLYN NY,11249"
BARAKA BUFFET,"2546 FREDERICK DOUGLASS BOULEVARD,MANHATTAN NY,10030"
BARACIBO ENOTECA,"2020 BROADWAY,MANHATTAN NY,10023"
BAR/BALL PARK,"4 PENN PLZ,MANHATTAN NY,10121"
BAR VIRAGE,"118 2 AVENUE,MANHATTAN NY,10003"
BAR VELOCE,"176 7 AVENUE,MANHATTAN NY,10011"
BAR VELOCE,"000 JFK AIRPORT,QUEENS NY,11430"
BAR VELOCE,"175 SECOND AVENUE,MANHATTAN NY,10003"
BAR VELOCE,"146 WEST HOUSTON STREET,MANHATTAN NY,10012"
BAR TOTO,"411 11 STREET,BROOKLYN NY,11215"
BAR TANO,"457 THRID AVENUE,BROOKLYN NY,11215"
BAR TABAC,"128 SMITH STREET,BROOKLYN NY,11201"
BAR SUZETTE CREPERIE,"425 WEST   15 STREET,MANHATTAN NY,10011"
BAR SUZETTE,"230 PARK AVE,MANHATTAN NY,10169"
BAR SIX,"502 6 AVENUE,MANHATTAN NY,10011"
BAR SEPIA,"234 UNDERHILL AVENUE,BROOKLYN NY,11238"
BAR SAN MIGUEL,"307 SMITH ST,BROOKLYN NY,11231"
BAR RUA,"497 3RD AVE,MANHATTAN NY,10016"
Bar Roma,"163 E 92ND ST,MANHATTAN NY,10128"
BAR REIS,"375 5TH AVE,BROOKLYN NY,11215"
BAR PRIMI,"325 BOWERY,MANHATTAN NY,10003"
BAR PRIMA,"331 E 81ST ST,MANHATTAN NY,10028"
BAR PITTI,"268 6 AVENUE,MANHATTAN NY,10014"
BAR OYSTERS,"298 BEDFORD AVENUE,BROOKLYN NY,11249"
BAR OMAR,"188 GRAND ST,BROOKLYN NY,11211"
BAR OLIVINO,"899 FULTON STREET,BROOKLYN NY,11238"
BAR NONE,"98 3 AVENUE,MANHATTAN NY,10003"
BAR NANA,"63 GANSEVOORT STREET,MANHATTAN NY,10014"
BAR MISHIMA,"212 EAST   52 STREET,MANHATTAN NY,10022"
BAR MATCHLESS,"557 MANHATTAN AVENUE,BROOKLYN NY,11222"
BAR ITALIA,"768 MADISON AVENUE,MANHATTAN NY,10065"
BAR HUGO,"523 GREENWICH ST,MANHATTAN NY,10013"
BAR GREAT HARRY,"280 SMITH STREET,BROOKLYN NY,11231"
BAR GOTO,"245 ELDRIDGE ST,MANHATTAN NY,10002"
BAR GARDEN BAR 8 EAST,"4 PENN PLZ,MANHATTAN NY,10121"
BAR CYRK NYC,"50 HUDSON ST,MANHATTAN NY,10013"
BAR CORVO,"791 WASHINGTON AVENUE,BROOKLYN NY,11238"
BAR COASTAL,"1495 1 AVENUE,MANHATTAN NY,10075"
BAR CHUKO,"565 VANDERBILT AVE,BROOKLYN NY,11238"
BAR CHORD,"1008 CORTELYOU ROAD,BROOKLYN NY,11218"
BAR CENTRALE,"322 WEST   46 STREET,MANHATTAN NY,10036"
BAR CATALONIA,"206 WEST   41 STREET,MANHATTAN NY,10036"
BAR CATALINA,"675 9TH AVE,MANHATTAN NY,10036"
BAR BRUNO,"520 HENRY STREET,BROOKLYN NY,11231"
BAR BRACE,"0 LAGUARDIA AIRPORT,QUEENS NY,11369"
BAR BOULUD,"1900 BROADWAY,MANHATTAN NY,10025"
BAR BOLONAT,"611 HUDSON ST,MANHATTAN NY,10014"
BAR BOLINAS,"455 MYRTLE AVE,BROOKLYN NY,11205"
BAR BACON,"836 9TH AVE,MANHATTAN NY,10019"
Bar B,"84 7TH AVE,MANHATTAN NY,10011"
BAR AT THE GREGORY,"42 W 35TH ST,MANHATTAN NY,10001"
BAR ASSOCIATION OF THE CITY OF NY KITCHEN,"42 WEST   44 STREET,MANHATTAN NY,10036"
BAR AMERICAIN,"152 WEST   52 STREET,MANHATTAN NY,10019"
BAR 9,"807 9TH AVE,MANHATTAN NY,10019"
BAR 718,"718 5 AVENUE,BROOKLYN NY,11215"
BAR 515,"515 3 AVENUE,MANHATTAN NY,10016"
BAR 483,"483 39 STREET,BROOKLYN NY,11232"
BAR 360,"11000 ROCKAWAY BOULEVARD,QUEENS NY,11420"
BAR 245,"245 S 1ST ST,BROOKLYN NY,11211"
BAR 131,"13102 14 AVENUE,QUEENS NY,11356"
BAR 13,"35 EAST   13 STREET,MANHATTAN NY,10003"
BAR & RESTAURANT EL SALVADORENO,"451455 MORRIS PK AVE,BRONX NY,10460"
BAR & GRILL 43,"4306 43 STREET,QUEENS NY,11104"
BAR (GARDEN BAR 6TH FLOOR),"4 PENN PLAZA,MANHATTAN NY,10121"
BAR (FARLEY'S BAR),"4 PENN PLZ,MANHATTAN NY,10121"
BAR (BAR MADISON),"4 PENN PLZ,MANHATTAN NY,10121"
BAR  SARDINE,"183 WEST   10 STREET,MANHATTAN NY,10014"
BAR    1849     GRILL,"183 BLEEKER STREET,MANHATTAN NY,10012"
BAR,"4 PENN PLZ,MANHATTAN NY,10121"
BAOHAUS,"238 EAST   14 STREET,MANHATTAN NY,10003"
BAOGUETTE PHO SURE,"120 CHRISTOPHER STREET,MANHATTAN NY,10014"
BAO DING,"4205 162 STREET,QUEENS NY,11358"
BAO BAO CAFE,"61 LEXINGTON AVE,MANHATTAN NY,10010"
BANZOBAR,"969 3 AVENUE,MANHATTAN NY,10022"
BANY TEN 57 ASIAN FUSION,"1057 JACKSON AVENUE,QUEENS NY,11101"
BANTRY BAY PUBLICK HOUSE,"3301 GREENPOINT AVENUE,QUEENS NY,11101"
BANTER,"132 HAVEMEYER STREET,BROOKLYN NY,11211"
BANTER,"10822 QUEENS BOULEVARD,QUEENS NY,11375"
BANTAM BAGELS,"283 BLEECKER ST,MANHATTAN NY,10014"
BANSHEE PUB,"1373 FIRST AVENUE,MANHATTAN NY,10021"
BANQUET KITCHEN (MARRIOTT),"85 WEST STREET,MANHATTAN NY,10006"
BANN,"350 WEST   50 STREET,MANHATTAN NY,10019"
